latitude,longitude,elevation,speed,time
4.591323835775256,-74.08340885303915,2608.6,9.44646790606544,2024-05-04 05:14:53+00:00
4.592197816818953,-74.08283335156739,2608.6,7.273538904541863,2024-05-04 05:15:09+00:00
4.593129716813564,-74.08225106075406,2608.2,7.638459767018441,2024-05-04 05:15:25+00:00
4.594024904072285,-74.08160909079015,2611.2,8.752197000443667,2024-05-04 05:15:39+00:00
4.594114925712347,-74.08154807053506,2612.0,6.060302383606943,2024-05-04 05:15:41+00:00
4.594453135505319,-74.08132092095912,2614.0,4.535152715806323,2024-05-04 05:15:51+00:00
4.594724206253886,-74.08102311193943,2614.6,3.7294968642048993,2024-05-04 05:16:03+00:00
4.595104996114969,-74.08090165816247,2614.6,4.043643556071577,2024-05-04 05:16:14+00:00
4.595986269414425,-74.08041441813111,2613.2,7.468199839104412,2024-05-04 05:16:29+00:00
4.59679277613759,-74.0799262560904,2614.0,6.168104683611396,2024-05-04 05:16:46+00:00
4.597616717219353,-74.07941982150078,2615.8,6.7238393716601665,2024-05-04 05:17:02+00:00
4.598117535933852,-74.07911103218794,2617.2,4.090823307151872,2024-05-04 05:17:18+00:00
4.598594298586249,-74.07884465530515,2618.2,5.063064416848445,2024-05-04 05:17:30+00:00
4.599567269906402,-74.07817712053657,2619.2,8.201232101105887,2024-05-04 05:17:46+00:00
4.600216783583164,-74.0777691733092,2619.4,5.331535083611947,2024-05-04 05:18:02+00:00
4.601017506793141,-74.07726131379604,2620.2,6.5911535085812405,2024-05-04 05:18:18+00:00
4.601786630228162,-74.07675462774932,2619.6,6.401846661149508,2024-05-04 05:18:34+00:00
4.602606380358338,-74.07626470550895,2620.6,6.639004201054125,2024-05-04 05:18:50+00:00
4.6036312356591225,-74.0756453666836,2622.6,7.835333976410995,2024-05-04 05:19:07+00:00
4.604570092633367,-74.07508260570467,2623.0,7.609206559017646,2024-05-04 05:19:23+00:00
4.604842169210315,-74.07491572201252,2623.0,2.218726950537496,2024-05-04 05:19:39+00:00
4.605049369856715,-74.0747904125601,2623.4,1.6834522784693995,2024-05-04 05:19:55+00:00
4.605734087526798,-74.0743641089648,2623.8,5.606761756521793,2024-05-04 05:20:11+00:00
4.606655426323414,-74.07381366938353,2625.0,7.461088219870732,2024-05-04 05:20:27+00:00
4.607672905549407,-74.07325803302228,2625.0,8.05987000190358,2024-05-04 05:20:43+00:00
4.608804881572723,-74.07258220016956,2624.8,9.164794775604536,2024-05-04 05:20:59+00:00
4.6093228831887245,-74.07225555740297,2624.6,4.2567844575164235,2024-05-04 05:21:15+00:00
4.6100839599967,-74.07179555855691,2624.0,5.818326264956756,2024-05-04 05:21:32+00:00
4.610730204731226,-74.07147788442671,2623.0,5.007336285927937,2024-05-04 05:21:48+00:00
4.611825132742524,-74.0708776563406,2622.4,8.681072063155682,2024-05-04 05:22:04+00:00
4.612928610295057,-74.07014843076468,2621.8,9.193399037703674,2024-05-04 05:22:20+00:00
4.61396612226963,-74.06954149715602,2622.2,8.355999626683847,2024-05-04 05:22:36+00:00
4.61484219878912,-74.06928786076605,2622.0,8.458675408988599,2024-05-04 05:22:48+00:00
4.615504117682576,-74.06904042698443,2621.6,4.9146354301892545,2024-05-04 05:23:04+00:00
4.616384971886873,-74.06869769096375,2621.4,7.512338077135814,2024-05-04 05:23:18+00:00
4.6175717655569315,-74.06842309981585,2622.0,8.473898899288415,2024-05-04 05:23:34+00:00
4.618632411584258,-74.06821263022721,2622.4,7.079918680133478,2024-05-04 05:23:51+00:00
4.619001718237996,-74.06815412454307,2622.4,5.945772749005338,2024-05-04 05:23:58+00:00
4.61978861130774,-74.06782429665327,2621.0,7.30342080547418,2024-05-04 05:24:11+00:00
4.620735179632902,-74.06738919205964,2618.0,7.246480298503242,2024-05-04 05:24:27+00:00
4.621405312791467,-74.06709196977317,2616.4,5.0987022882407205,2024-05-04 05:24:43+00:00
4.6223000809550285,-74.066740013659,2615.2,6.687118387683789,2024-05-04 05:24:59+00:00
4.623426692560315,-74.06639660708606,2614.2,8.192389244672507,2024-05-04 05:25:15+00:00
4.624646678566933,-74.06608899123967,2614.0,8.751990107462188,2024-05-04 05:25:31+00:00
4.625867670401931,-74.06579327769578,2611.6,8.74031811938386,2024-05-04 05:25:47+00:00
4.627068294212222,-74.06550452113152,2611.8,8.589975770348882,2024-05-04 05:26:03+00:00
4.628315437585115,-74.0652116574347,2613.4,8.387798299782817,2024-05-04 05:26:20+00:00
4.6294916700571775,-74.06489348039031,2615.4,8.476762770157066,2024-05-04 05:26:36+00:00
4.630254507064819,-74.06464571133256,2617.2,5.579747270332821,2024-05-04 05:26:52+00:00
4.630957413464785,-74.06440489925444,2617.4,5.167732158092695,2024-05-04 05:27:08+00:00
4.63120149448514,-74.06429258175194,2617.0,1.8684583044283045,2024-05-04 05:27:24+00:00
4.631851427257061,-74.06410901807249,2616.4,4.697798497551819,2024-05-04 05:27:40+00:00
4.632779136300087,-74.06389477662742,2615.0,7.0654597614118275,2024-05-04 05:27:55+00:00
4.633695110678673,-74.06386032700539,2615.2,6.377351051082197,2024-05-04 05:28:11+00:00
4.634669758379459,-74.06382269226015,2615.6,6.786146898252553,2024-05-04 05:28:27+00:00
4.635716322809458,-74.06375178135931,2614.8,6.86889031556285,2024-05-04 05:28:44+00:00
4.636845281347632,-74.06356737948954,2613.4,7.958587530601984,2024-05-04 05:29:00+00:00
4.6379894111305475,-74.06329949386418,2610.2,8.176587571492067,2024-05-04 05:29:16+00:00
4.639210570603609,-74.0629824064672,2606.8,8.778687301800112,2024-05-04 05:29:32+00:00
4.64041655883193,-74.0626697614789,2606.0,8.666353660687099,2024-05-04 05:29:48+00:00
4.641589103266597,-74.06235862523317,2604.6,8.43889683274456,2024-05-04 05:30:04+00:00
4.642498791217804,-74.06210968270898,2603.2,6.560921019207827,2024-05-04 05:30:20+00:00
4.6432187128812075,-74.06191329471767,2603.0,5.190690618258006,2024-05-04 05:30:36+00:00
4.643967133015394,-74.06170726753771,2603.2,5.399573015063339,2024-05-04 05:30:52+00:00
4.6446676924824715,-74.0615232847631,2603.6,4.742022881031735,2024-05-04 05:31:09+00:00
4.645237997174263,-74.0613507013768,2604.2,4.1446086176750025,2024-05-04 05:31:25+00:00
4.645817689597607,-74.06102120876312,2605.0,5.297967377452347,2024-05-04 05:31:39+00:00
4.646335691213608,-74.06066430732608,2605.6,4.372133708914484,2024-05-04 05:31:55+00:00
4.646870791912079,-74.06028603203595,2606.4,4.554551460349027,2024-05-04 05:32:11+00:00
4.647393990308046,-74.06001018360257,2607.0,4.112319492209356,2024-05-04 05:32:27+00:00
4.647807385772467,-74.0598149690777,2606.6,3.178940315732984,2024-05-04 05:32:43+00:00
4.648446422070265,-74.05952436849475,2606.6,4.881453331829233,2024-05-04 05:32:59+00:00
4.649083027616143,-74.0591968037188,2606.6,4.977680230290163,2024-05-04 05:33:15+00:00
4.6497847605496645,-74.05880738049746,2605.8,5.251377458643029,2024-05-04 05:33:32+00:00
4.650426898151636,-74.05845542438328,2604.4,5.091601045697131,2024-05-04 05:33:48+00:00
4.650758318603039,-74.058190388605,2604.2,2.948726566676895,2024-05-04 05:34:04+00:00
4.651338094845414,-74.05754556879401,2604.8,6.022241995226674,2024-05-04 05:34:20+00:00
4.651986183598638,-74.05702027492225,2606.2,5.797269718868696,2024-05-04 05:34:36+00:00
4.652450038120151,-74.0567362960428,2607.8,3.7819522480061423,2024-05-04 05:34:52+00:00
4.652992598712444,-74.05641032382846,2609.6,4.4013457295016085,2024-05-04 05:35:08+00:00
4.653688715770841,-74.0560076572001,2611.2,5.591392401070613,2024-05-04 05:35:24+00:00
4.65442456305027,-74.05565586872399,2611.6,5.671187532005877,2024-05-04 05:35:40+00:00
4.654861427843571,-74.05544548295438,2611.2,3.1732418411399776,2024-05-04 05:35:57+00:00
4.655402395874262,-74.05523191206157,2611.4,4.044687468531779,2024-05-04 05:36:13+00:00
4.656089209020138,-74.05483779497445,2611.6,5.5048493058219465,2024-05-04 05:36:29+00:00
4.6568647865206,-74.0542911272496,2611.8,6.594562144756187,2024-05-04 05:36:45+00:00
4.657528297975659,-74.05384521000087,2613.2,5.556995490892095,2024-05-04 05:37:01+00:00
4.658120898529887,-74.05343189835548,2614.2,5.021711492620549,2024-05-04 05:37:17+00:00
4.658688604831696,-74.05301632359624,2614.0,4.889356949309591,2024-05-04 05:37:33+00:00
4.659294616430998,-74.05244710855186,2613.4,6.16078247485487,2024-05-04 05:37:48+00:00
4.659839607775211,-74.051842270419,2613.2,6.461862725464036,2024-05-04 05:38:02+00:00
4.660288793966174,-74.05140129849315,2613.6,4.663941220565392,2024-05-04 05:38:17+00:00
4.6607813984155655,-74.05088438652456,2612.6,4.959721486332367,2024-05-04 05:38:33+00:00
4.661335861310363,-74.05030100606382,2610.2,5.5919135860960605,2024-05-04 05:38:49+00:00
4.662004569545388,-74.0496920607984,2609.0,6.283528395546334,2024-05-04 05:39:05+00:00
4.662381587550044,-74.04933759011328,2609.4,3.834555834498428,2024-05-04 05:39:20+00:00
4.662773860618472,-74.04893349856138,2610.8,5.216789891660611,2024-05-04 05:39:32+00:00
4.663102263584733,-74.04851247556508,2612.4,4.944918587043097,2024-05-04 05:39:44+00:00
4.663483388721943,-74.04811668209732,2613.6,3.8170418911314954,2024-05-04 05:40:00+00:00
4.66377642005682,-74.04782499186695,2613.2,2.8720187231191536,2024-05-04 05:40:16+00:00
4.664064422249794,-74.04754537157714,2613.0,2.6243441795272884,2024-05-04 05:40:33+00:00
4.664118569344282,-74.04740815982223,2613.0,1.4885102928590994,2024-05-04 05:40:44+00:00
4.664213201031089,-74.04734697192907,2613.4,0.012091398717547327,2024-05-04 05:58:01+00:00
4.664421072229743,-74.04706710018218,2615.0,2.4224305577905714,2024-05-04 05:58:17+00:00
4.664472201839089,-74.04687817208469,2616.4,3.6276314694581564,2024-05-04 05:58:23+00:00
4.664476392790675,-74.04685168527067,2617.0,1.5177127063874534,2024-05-04 05:58:25+00:00
4.664483601227403,-74.04683207161725,2617.4,1.1768113971684344,2024-05-04 05:58:27+00:00
4.664489217102528,-74.04681128449738,2617.8,1.2114102801579791,2024-05-04 05:58:29+00:00
4.66449324041605,-74.046770632267,2618.4,1.5240397713067744,2024-05-04 05:58:32+00:00
4.664499359205365,-74.04670785181224,2619.2,2.348113200498967,2024-05-04 05:58:35+00:00
4.664580915123224,-74.0464458335191,2622.0,2.548685435374933,2024-05-04 05:58:47+00:00
4.664950640872121,-74.04610561206937,2626.4,3.5012344128328516,2024-05-04 05:59:03+00:00
4.665336795151234,-74.04571157880127,2630.4,3.8401276742776553,2024-05-04 05:59:19+00:00
4.665700318291783,-74.04528066515923,2633.6,3.6893392197718233,2024-05-04 05:59:36+00:00
4.666141960769892,-74.04484606347978,2637.0,4.309193187734178,2024-05-04 05:59:52+00:00
4.6666214894503355,-74.04452336020768,2640.2,4.290398160371856,2024-05-04 06:00:07+00:00
4.66706732288003,-74.04423166997731,2644.0,3.710703023214568,2024-05-04 06:00:23+00:00
4.667396983131766,-74.04405648820102,2647.4,3.20507302584871,2024-05-04 06:00:36+00:00
4.667877769097686,-74.0441714040935,2648.4,4.232896285977425,2024-05-04 06:00:49+00:00
4.668433740735054,-74.0443029999733,2650.6,4.241827996338799,2024-05-04 06:01:04+00:00
4.668784188106656,-74.0441975556314,2652.8,3.707948559622345,2024-05-04 06:01:15+00:00
4.66912692412734,-74.04392975382507,2655.8,3.727005930814192,2024-05-04 06:01:28+00:00
4.669568734243512,-74.04364912770689,2659.4,3.645016926106401,2024-05-04 06:01:44+00:00
4.669815078377724,-74.04332265257835,2662.8,2.847448141041703,2024-05-04 06:02:00+00:00
4.670070307329297,-74.04291621409357,2666.0,3.337158578707329,2024-05-04 06:02:16+00:00
4.6701909229159355,-74.04258823022246,2668.2,2.7750129342001855,2024-05-04 06:02:30+00:00
4.669990679249167,-74.04231908731163,2670.4,2.8714387517388174,2024-05-04 06:02:43+00:00
4.66963998042047,-74.04207777231932,2672.8,3.646099457105748,2024-05-04 06:02:56+00:00
4.6694643795490265,-74.0416918694973,2675.8,3.36876385569451,2024-05-04 06:03:10+00:00
4.669313505291939,-74.04122809879482,2679.0,3.3888465900682716,2024-05-04 06:03:26+00:00
4.669170090928674,-74.04078528285027,2682.0,3.234142130395733,2024-05-04 06:03:42+00:00
4.669042266905308,-74.04046048410237,2685.2,2.7768527650440933,2024-05-04 06:03:56+00:00
4.668730711564422,-74.04018723405898,2689.0,2.8888402913480378,2024-05-04 06:04:12+00:00
4.668365595862269,-74.03998799622059,2692.2,2.8985899911183663,2024-05-04 06:04:28+00:00
4.668191336095333,-74.03970896266401,2694.2,3.0490793782165273,2024-05-04 06:04:40+00:00
4.668267695233226,-74.03945515863597,2696.0,2.94696105484969,2024-05-04 06:04:50+00:00
4.668583776801825,-74.03932800516486,2698.6,2.9229194989823495,2024-05-04 06:05:03+00:00
4.669021982699633,-74.03920076787472,2701.6,3.179439190245986,2024-05-04 06:05:19+00:00
4.669434707611799,-74.03908585198224,2705.0,2.9876056815711216,2024-05-04 06:05:35+00:00
4.669841313734651,-74.03895400464535,2708.6,2.981523686082658,2024-05-04 06:05:51+00:00
4.670216403901577,-74.03888837434351,2711.8,2.6566029079862203,2024-05-04 06:06:07+00:00
4.670613706111908,-74.03894562274218,2713.8,2.795374289272288,2024-05-04 06:06:23+00:00
4.670889973640442,-74.03881268575788,2716.4,2.4433466803784123,2024-05-04 06:06:37+00:00
4.671190800145268,-74.03866298496723,2719.0,2.4980560963714376,2024-05-04 06:06:52+00:00
4.671644009649754,-74.03867086395621,2722.2,3.1599994738493526,2024-05-04 06:07:08+00:00
4.67201029881835,-74.03858872130513,2725.4,2.7935721077753697,2024-05-04 06:07:23+00:00
4.672243734821677,-74.03869860805571,2727.0,3.1942717515447767,2024-05-04 06:07:32+00:00
4.672519415616989,-74.03894855640829,2730.0,3.190071036166624,2024-05-04 06:07:45+00:00
4.672917975112796,-74.03898116201162,2733.6,2.791250690412376,2024-05-04 06:08:01+00:00
4.673316702246666,-74.03893707320094,2736.8,2.798083903305155,2024-05-04 06:08:17+00:00
4.673645524308085,-74.0387701895088,2739.2,2.7393948437240283,2024-05-04 06:08:32+00:00
4.673820370808244,-74.03840599581599,2742.4,2.8102835600826914,2024-05-04 06:08:48+00:00
4.673977280035615,-74.0380241163075,2745.0,2.700129749231093,2024-05-04 06:09:05+00:00
4.674013573676348,-74.03761600144207,2747.6,2.8458896796841344,2024-05-04 06:09:21+00:00
4.67406646348536,-74.03718751855195,2751.0,3.0014734849079074,2024-05-04 06:09:37+00:00
4.674198981374502,-74.03680781833827,2754.0,2.7960205314958406,2024-05-04 06:09:53+00:00
4.674222283065319,-74.03639945201576,2757.8,2.678879323082017,2024-05-04 06:10:10+00:00
4.674353711307049,-74.0361070074141,2760.4,2.230460290308494,2024-05-04 06:10:26+00:00
4.674737602472305,-74.03587985783815,2763.0,3.105028147256117,2024-05-04 06:10:42+00:00
4.675114201381803,-74.03571381233633,2766.4,2.8698822140640137,2024-05-04 06:10:58+00:00
4.675491973757744,-74.03560786508024,2769.6,2.73640457329318,2024-05-04 06:11:14+00:00
4.675873434171081,-74.03569981455803,2772.4,2.574229646863685,2024-05-04 06:11:31+00:00
4.676209129393101,-74.03576016426086,2774.4,2.7155133664013813,2024-05-04 06:11:45+00:00
4.67660877853632,-74.03558112680912,2777.0,3.0494534603195427,2024-05-04 06:12:01+00:00
4.676848920062184,-74.03528675436974,2779.6,3.2527429766785443,2024-05-04 06:12:14+00:00
4.67689367942512,-74.0349256619811,2782.8,2.53112850925385,2024-05-04 06:12:30+00:00
4.676942462101579,-74.03453992679715,2785.8,2.702763139286455,2024-05-04 06:12:46+00:00
4.677089815959334,-74.03420456685126,2788.2,2.545867806042572,2024-05-04 06:13:02+00:00
4.677300034090877,-74.03385831043124,2790.6,2.8154353318999323,2024-05-04 06:13:18+00:00
4.677514526993036,-74.03350912034512,2792.8,2.847641993236174,2024-05-04 06:13:34+00:00
4.6776407584548,-74.03308315202594,2795.6,2.9049934902537307,2024-05-04 06:13:51+00:00
4.677592981606722,-74.03267612680793,2798.2,2.846581867346497,2024-05-04 06:14:07+00:00
4.677530284970999,-74.03224647045135,2800.6,3.014861660118046,2024-05-04 06:14:23+00:00
4.677472533658147,-74.03188076801598,2802.8,2.5712031175976717,2024-05-04 06:14:39+00:00
4.677394079044461,-74.03147550299764,2805.4,2.867356902238064,2024-05-04 06:14:55+00:00
4.677243623882532,-74.03109001927078,2808.2,2.8760448945346746,2024-05-04 06:15:11+00:00
4.6770682744681835,-74.0307694952935,2811.2,2.7118351159713456,2024-05-04 06:15:26+00:00
4.676744984462857,-74.03063488192856,2814.2,2.442487511520626,2024-05-04 06:15:42+00:00
4.676452372223139,-74.03067796491086,2817.0,2.2027435887889033,2024-05-04 06:15:57+00:00
4.676128076389432,-74.03074325993657,2819.4,2.1704876652892047,2024-05-04 06:16:14+00:00
4.675797829404473,-74.03068525716662,2821.6,2.3366696978360793,2024-05-04 06:16:30+00:00
4.675594065338373,-74.03044620528817,2824.2,2.3330681585422375,2024-05-04 06:16:45+00:00
4.675539582967758,-74.03010288253427,2826.8,2.416167309512552,2024-05-04 06:17:01+00:00
4.675505803897977,-74.02976752258837,2829.2,2.3421454178427648,2024-05-04 06:17:17+00:00
4.675465738400817,-74.02940860949457,2831.8,2.5096454051451587,2024-05-04 06:17:33+00:00
4.675433384254575,-74.02907165698707,2833.8,2.3506794773263495,2024-05-04 06:17:49+00:00
4.675389798358083,-74.02872322127223,2836.2,2.439734879969082,2024-05-04 06:18:05+00:00
4.6753388363868,-74.02828325517476,2839.0,3.0763805805906235,2024-05-04 06:18:21+00:00
4.675298100337386,-74.02788528241217,2841.8,2.6161876525896846,2024-05-04 06:18:38+00:00
4.675368424504995,-74.02747381478548,2844.8,2.900959905280944,2024-05-04 06:18:54+00:00
4.675610912963748,-74.02718991972506,2847.0,2.967181115878438,2024-05-04 06:19:08+00:00
4.675824483856559,-74.02687626890838,2850.0,2.640740957756525,2024-05-04 06:19:24+00:00
4.675812078639865,-74.02653906494379,2853.0,2.3473705780239125,2024-05-04 06:19:40+00:00
4.675684506073594,-74.02617721818388,2856.0,2.6681150122591872,2024-05-04 06:19:56+00:00
4.675573529675603,-74.0258461330086,2858.8,2.428519884262975,2024-05-04 06:20:12+00:00
4.675466828048229,-74.02551563456655,2861.0,2.4129407816391066,2024-05-04 06:20:28+00:00
4.675360210239887,-74.02518589049578,2863.6,2.409350497232292,2024-05-04 06:20:44+00:00
4.675266919657588,-74.02488908730447,2865.8,2.0352238505395452,2024-05-04 06:21:01+00:00
4.675219897180796,-74.02453838847578,2868.8,2.4609183306817872,2024-05-04 06:21:17+00:00
4.675370771437883,-74.02414586395025,2872.0,2.9241339112595606,2024-05-04 06:21:33+00:00
4.675550060346723,-74.02383841574192,2875.0,2.477162833482085,2024-05-04 06:21:49+00:00
4.675588281825185,-74.02355116792023,2877.2,2.301986664729835,2024-05-04 06:22:03+00:00
4.67537303455174,-74.02330289594829,2880.0,2.441071733551311,2024-05-04 06:22:18+00:00
4.675115291029215,-74.02315093204379,2882.8,2.0872868990583013,2024-05-04 06:22:34+00:00
4.674858637154102,-74.0230050869286,2885.4,2.0585904594148436,2024-05-04 06:22:50+00:00
4.674671469256282,-74.02279386296868,2887.8,1.9656031626202257,2024-05-04 06:23:06+00:00
4.674665769562125,-74.02253980748355,2889.8,1.8843491470138827,2024-05-04 06:23:21+00:00
4.674843968823552,-74.02227971702814,2892.0,2.1929080655343935,2024-05-04 06:23:37+00:00
4.674951089546084,-74.02195483446121,2894.6,2.378476561481645,2024-05-04 06:23:53+00:00
4.674927704036236,-74.02163481339812,2897.2,2.2310115091265925,2024-05-04 06:24:09+00:00
4.674765011295676,-74.02133096940815,2899.6,2.396458474586883,2024-05-04 06:24:25+00:00
4.674470471218228,-74.02113600634038,2902.0,2.4596084609719218,2024-05-04 06:24:41+00:00
4.674188336357474,-74.02098890393972,2904.2,2.216432219739679,2024-05-04 06:24:57+00:00
4.67391106300056,-74.0208070166409,2906.6,2.309718651077481,2024-05-04 06:25:13+00:00
4.673807211220264,-74.02049889788032,2908.6,2.780216992014603,2024-05-04 06:25:26+00:00
4.673883570358157,-74.02012640610337,2910.2,2.638946402475206,2024-05-04 06:25:42+00:00
4.673910811543465,-74.01968887075782,2911.8,3.74347520858469,2024-05-04 06:25:55+00:00
4.673718279227614,-74.01929349638522,2914.0,3.0544974189270175,2024-05-04 06:26:11+00:00
4.673546114936471,-74.01895168237388,2916.6,2.6606947193086206,2024-05-04 06:26:27+00:00
4.673327095806599,-74.01863702572882,2919.2,2.6663217141962425,2024-05-04 06:26:43+00:00
4.672997770830989,-74.01842982508242,2922.2,2.7109886402451737,2024-05-04 06:26:59+00:00
4.6727063320577145,-74.01832312345505,2924.6,2.307905442385251,2024-05-04 06:27:14+00:00
4.6725469920784235,-74.01806537993252,2926.6,2.1068944543389234,2024-05-04 06:27:30+00:00
4.672499466687441,-74.01764888316393,2928.6,2.909685291831104,2024-05-04 06:27:46+00:00
4.672404918819666,-74.0171820949763,2931.6,3.30835454739415,2024-05-04 06:28:02+00:00
4.672192940488458,-74.01690658181906,2933.6,2.577889193357686,2024-05-04 06:28:17+00:00
4.671786334365606,-74.01673818938434,2936.8,3.066995147184428,2024-05-04 06:28:33+00:00
4.671443598344922,-74.01660106144845,2938.8,2.5702182831222986,2024-05-04 06:28:49+00:00
4.671068005263805,-74.01644591242075,2941.2,2.8299587559167496,2024-05-04 06:29:05+00:00
4.670608174055815,-74.0162414778024,2943.0,3.5010834588622783,2024-05-04 06:29:21+00:00
4.670339031144977,-74.01591978035867,2944.2,4.661579404064332,2024-05-04 06:29:31+00:00
4.670159574598074,-74.01522936299443,2945.6,4.948511209122215,2024-05-04 06:29:47+00:00
4.670024625957012,-74.01470616459846,2948.4,3.7516551778330816,2024-05-04 06:30:03+00:00
4.6697120647877455,-74.01409378275275,2951.4,5.092908325634857,2024-05-04 06:30:18+00:00
4.669433701783419,-74.0137305110693,2954.2,3.182312730804922,2024-05-04 06:30:34+00:00
4.66914888471365,-74.01333957910538,2956.6,3.361261545482464,2024-05-04 06:30:50+00:00
4.668907569721341,-74.01300053112209,2960.0,2.896828451344544,2024-05-04 06:31:06+00:00
4.66865049675107,-74.01275007985532,2962.6,2.498325118869948,2024-05-04 06:31:22+00:00
4.668278926983476,-74.01266609318554,2965.4,2.6557467589129278,2024-05-04 06:31:38+00:00
4.667948009446263,-74.01267648674548,2968.0,2.309200761463081,2024-05-04 06:31:54+00:00
4.667619103565812,-74.01276122778654,2970.8,2.3690688384819008,2024-05-04 06:32:10+00:00
4.667408633977175,-74.0129757206887,2973.8,2.095645510316248,2024-05-04 06:32:26+00:00
4.667267566546798,-74.01322105899453,2976.2,1.969801643398082,2024-05-04 06:32:42+00:00
4.667114932090044,-74.01347586885095,2978.6,1.9453824177361507,2024-05-04 06:32:59+00:00
4.66691292822361,-74.01380435563624,2980.8,2.68007408370085,2024-05-04 06:33:15+00:00
4.666686533018947,-74.01406813412905,2982.4,2.9734820582804278,2024-05-04 06:33:28+00:00
4.666360812261701,-74.01409562677145,2983.0,3.3083722249766123,2024-05-04 06:33:39+00:00
4.666117485612631,-74.01388205587864,2984.8,2.7718328842109567,2024-05-04 06:33:52+00:00
4.666134165599942,-74.01357536204159,2985.6,3.7875397750669566,2024-05-04 06:34:01+00:00
4.66629384085536,-74.0130536723882,2989.4,3.568743931768397,2024-05-04 06:34:18+00:00
4.666380677372217,-74.01264287531376,2992.2,2.9172506804337184,2024-05-04 06:34:34+00:00
4.666349831968546,-74.01223442517221,2994.6,2.844435803357555,2024-05-04 06:34:50+00:00
4.666196778416634,-74.01184206828475,2997.6,2.927737031898353,2024-05-04 06:35:06+00:00
4.665986392647028,-74.01158357039094,3000.0,2.182684633488727,2024-05-04 06:35:23+00:00
4.6657247096300125,-74.01138693094254,3002.2,2.2788210103476287,2024-05-04 06:35:39+00:00
4.6653904393315315,-74.01123220100999,3005.0,2.567223380663287,2024-05-04 06:35:55+00:00
4.665073687210679,-74.01112088933587,3007.4,2.3398726934164418,2024-05-04 06:36:11+00:00
4.664676385000348,-74.01096071116626,3009.2,2.981158329509804,2024-05-04 06:36:27+00:00
4.664411013945937,-74.0108690969646,3009.4,2.603455852238508,2024-05-04 06:36:39+00:00
4.664304563775659,-74.01088032871485,3009.4,1.1915323789003982,2024-05-04 06:36:49+00:00
4.664288135245442,-74.01076843030751,3006.8,0.034730906685171384,2024-05-04 06:42:58+00:00
4.663857975974679,-74.0107514988631,3004.6,2.99827609158755,2024-05-04 06:43:14+00:00
4.6635480131953955,-74.01073046028614,3002.6,2.1650966719465026,2024-05-04 06:43:30+00:00
4.663174683228135,-74.01058469898999,2999.6,2.7934686870707623,2024-05-04 06:43:46+00:00
4.66290520504117,-74.01041622273624,2997.0,2.215062434927306,2024-05-04 06:44:02+00:00
4.66264964081347,-74.0102023165673,2995.0,2.318929080421235,2024-05-04 06:44:18+00:00
4.662265917286277,-74.00989050976932,2991.6,3.933792061615908,2024-05-04 06:44:32+00:00
4.661752190440893,-74.00920989923179,2985.2,8.631030413964778,2024-05-04 06:44:43+00:00
4.661642722785473,-74.00904435664415,2983.4,7.371779562296813,2024-05-04 06:44:46+00:00
4.661550773307681,-74.00885852985084,2981.8,11.537127407492603,2024-05-04 06:44:48+00:00
4.6614979673177,-74.00864747352898,2980.0,12.105259003388722,2024-05-04 06:44:50+00:00
4.661504337564111,-74.00841948576272,2978.4,12.678000792661082,2024-05-04 06:44:52+00:00
4.661748502403498,-74.00772521272302,2972.2,11.702868144809587,2024-05-04 06:44:59+00:00
4.661771468818188,-74.00743335485458,2968.8,10.886737346504008,2024-05-04 06:45:02+00:00
4.66168949380517,-74.00723638013005,2966.6,11.892606274781818,2024-05-04 06:45:04+00:00
4.661516407504678,-74.00710310786963,2965.0,12.170234472570614,2024-05-04 06:45:06+00:00
4.661039728671312,-74.00706270709634,2961.8,13.337174098655037,2024-05-04 06:45:10+00:00
4.660795396193862,-74.00710201822221,2960.0,13.80260451906294,2024-05-04 06:45:12+00:00
4.660442685708404,-74.00711056776345,2958.0,13.108632858105814,2024-05-04 06:45:15+00:00
4.660250321030617,-74.0070266649127,2956.8,11.690347620144355,2024-05-04 06:45:17+00:00
4.660087712109089,-74.00678711012006,2955.8,16.086539841520104,2024-05-04 06:45:19+00:00
4.66004622168839,-74.00642392225564,2954.2,13.530538069894236,2024-05-04 06:45:22+00:00
4.660216709598899,-74.0053931158036,2948.2,11.60886278838353,2024-05-04 06:45:32+00:00
4.6603634767234325,-74.00526168756187,2947.4,10.956856493922281,2024-05-04 06:45:34+00:00
4.6606809832155704,-74.00519798509777,2945.4,12.033286964054767,2024-05-04 06:45:37+00:00
4.661310128867626,-74.00530619546771,2941.0,11.865650240829467,2024-05-04 06:45:43+00:00
4.661563262343407,-74.00522698648274,2938.8,9.866404340229115,2024-05-04 06:45:46+00:00
4.661952434107661,-74.004907887429,2935.2,11.21296340950209,2024-05-04 06:45:51+00:00
4.6620354149490595,-74.00463522411883,2932.4,10.584957897729153,2024-05-04 06:45:54+00:00
4.6620869636535645,-74.00412049144506,2928.6,11.504683370426687,2024-05-04 06:45:59+00:00
4.662192072719336,-74.00395855307579,2927.2,10.743465091973697,2024-05-04 06:46:01+00:00
4.662573030218482,-74.00377549231052,2924.0,11.782418988509518,2024-05-04 06:46:05+00:00
4.663049625232816,-74.00370650924742,2920.8,13.424744009588094,2024-05-04 06:46:09+00:00
4.663391187787056,-74.00356192141771,2918.2,13.783350279321212,2024-05-04 06:46:12+00:00
